                                                                                                18 Apr 2022 10:58:24
FOR UNFUNDED EDUCATIONAL USE ONLY
Satellite-Jerrico


       Time (UTCG)             x (km)          y (km)         z (km)       vx (km/sec)    vy (km/sec)    vz (km/sec)
 8 Apr 2025 14:06:40.000     -818.092774       0.268173     1794.607296      -1.400346      -0.295622      -0.625427
 8 Apr 2025 14:38:20.000    -1790.847447    -368.545943     -685.497780       0.593476      -0.012676      -1.462259
 8 Apr 2025 15:10:00.000      700.245797     -18.794278    -1768.221351       1.475179       0.305661       0.595117
 8 Apr 2025 15:41:40.000     1724.154687     362.634017      767.134805      -0.626106       0.008226       1.476263
 8 Apr 2025 16:13:20.000     -748.198936      14.447695     1824.179080      -1.425204      -0.294618      -0.568268
 8 Apr 2025 16:45:00.000    -1819.003964    -366.695941     -612.608225       0.534619      -0.024278      -1.483413
 8 Apr 2025 17:16:40.000      626.494500     -33.419396    -1796.119202       1.498746       0.303976       0.532360
 8 Apr 2025 17:48:20.000     1753.722891     360.968465      693.667558      -0.566602       0.020193       1.501309
 8 Apr 2025 18:20:00.000     -677.179593      28.457057     1850.906043      -1.447817      -0.293169      -0.510224
 8 Apr 2025 18:51:40.000    -1844.188715    -364.287481     -538.782032       0.475077      -0.035703      -1.502135
 8 Apr 2025 19:23:20.000      551.760992     -47.833131    -1820.824906       1.519658       0.301800       0.468848
 8 Apr 2025 19:55:00.000     1780.276472     358.736410      619.191756      -0.506103       0.032027       1.523827
 8 Apr 2025 20:26:40.000     -605.192982      42.277973     1874.737141      -1.468139      -0.291293      -0.451414
 8 Apr 2025 20:58:20.000    -1866.370285    -361.344653     -464.177240       0.414974      -0.046938      -1.518400
 8 Apr 2025 21:30:00.000      476.198557     -62.023042    -1842.315172       1.537885       0.299151       0.404715
 8 Apr 2025 22:01:40.000     1803.770647     355.960109      543.849996      -0.444737       0.043720       1.543782
 8 Apr 2025 22:33:20.000     -532.387030      55.900616     1895.633181      -1.486141      -0.289008      -0.391951
 8 Apr 2025 23:05:00.000    -1885.528096    -357.891758     -388.945680       0.354425      -0.057980      -1.532194
 8 Apr 2025 23:36:40.000      399.952423     -75.982774    -1860.580010       1.553408       0.296051       0.340086
 9 Apr 2025 00:08:20.000     1824.175714     352.660918      467.768810      -0.382620       0.055269       1.561149
 9 Apr 2025 00:40:00.000     -458.893894      69.321579     1913.565996      -1.501804      -0.286330      -0.331934
 9 Apr 2025 01:11:40.000    -1901.650572    -353.951420     -313.228696       0.293538      -0.068827      -1.543513
 9 Apr 2025 01:43:20.000      323.159873     -89.709063    -1875.618778       1.566215       0.292516       0.275076
 9 Apr 2025 02:15:00.000     1841.473378     348.857791      391.061088      -0.319851       0.066672       1.575907
 9 Apr 2025 02:46:40.000     -384.828764      82.540830     1928.516394      -1.515118      -0.283276      -0.271452
 9 Apr 2025 03:18:20.000    -1914.732635    -349.543620     -237.155456       0.232412      -0.079478      -1.552362
 9 Apr 2025 03:50:00.000      245.952092    -103.198831    -1887.436353       1.576298       0.288562       0.209797
 9 Apr 2025 04:21:40.000     1855.652637     344.566903      313.831600      -0.256525       0.077927       1.588036
 9 Apr 2025 04:53:20.000     -310.292754      95.558588     1940.471540      -1.526079      -0.279859      -0.210583
 9 Apr 2025 05:25:00.000    -1924.773373    -344.685736     -160.844216       0.171137      -0.089931      -1.558752
 9 Apr 2025 05:56:40.000      168.456855    -116.447134    -1896.040650       1.583655       0.284207       0.144359
 9 Apr 2025 06:28:20.000     1866.706501     339.802187      236.183063      -0.192733       0.089029       1.597517
 9 Apr 2025 07:00:00.000     -235.378597     108.373050     1949.422312      -1.534683      -0.276090      -0.149400
 9 Apr 2025 07:31:40.000    -1931.774419    -339.393260      -84.406462       0.109799      -0.100181      -1.562698
 9 Apr 2025 08:03:20.000       90.801414    -129.446332    -1901.441802       1.588295       0.279466       0.078869
 9 Apr 2025 08:35:00.000     1874.630140     334.576289      158.220822      -0.128568       0.099972       1.604332
 9 Apr 2025 09:06:40.000     -160.177009     120.979517     1955.361274      -1.540927      -0.271980      -0.087972
 9 Apr 2025 09:38:20.000    -1935.739470    -333.680686       -7.952164       0.048481      -0.110224      -1.564219
 9 Apr 2025 10:10:00.000       13.114738    -142.186454    -1903.652994       1.590226       0.274354       0.013435
 9 Apr 2025 10:41:40.000     1879.420520     328.901374       80.054756      -0.064127       0.110745       1.608465
 9 Apr 2025 11:13:20.000      -84.781457     133.370913     1958.281639      -1.544805      -0.267536      -0.026372
 9 Apr 2025 11:45:00.000    -1936.674887    -327.562078       68.405912      -0.012731      -0.120053      -1.563335
 9 Apr 2025 12:16:40.000      -64.471729    -154.656315    -1902.692260       1.589463       0.268884      -0.051830
 9 Apr 2025 12:48:20.000     1881.076862     322.789348        1.798466       0.000488       0.121335       1.609902
 9 Apr 2025 13:20:00.000       -9.290202     145.539018     1958.177147      -1.546313      -0.262765       0.035323
 9 Apr 2025 13:51:40.000    -1934.590952    -321.051103      144.550321      -0.073753      -0.129663      -1.560069
 9 Apr 2025 14:23:20.000     -141.825007    -166.844747    -1898.584182       1.586027       0.263072      -0.116812
 9 Apr 2025 14:55:00.000     1879.601297     316.251429      -76.433070       0.065175       0.131730       1.608634
 9 Apr 2025 15:26:40.000       66.194101     157.475481     1955.042408      -1.545449      -0.257676       0.097034
 9 Apr 2025 15:58:20.000    -1929.503140    -314.160589      220.359394      -0.134495      -0.139048      -1.554445
 9 Apr 2025 16:30:00.000     -218.812385    -178.741201    -1891.360654       1.579941       0.256931      -0.181399
 9 Apr 2025 17:01:40.000     1874.999130     309.297539     -154.525560       0.129825       0.141917       1.604651
 9 Apr 2025 17:33:20.000      141.565917     169.171998     1948.873380      -1.542213      -0.252273       0.158679
 9 Apr 2025 18:05:00.000    -1921.432941    -306.902010      295.709092      -0.194872      -0.148203      -1.546493
 9 Apr 2025 18:36:40.000     -295.303053    -190.335439    -1881.060671       1.571232       0.250472      -0.245480
 9 Apr 2025 19:08:20.000     1867.278913     301.936099     -232.365910       0.194330       0.151878       1.597949
 9 Apr 2025 19:40:00.000      216.717788     180.619706     1939.667959      -1.536609      -0.246561       0.220174
 9 Apr 2025 20:11:40.000    -1910.408148    -299.285323      370.474672      -0.254797      -0.157124      -1.536243
 9 Apr 2025 20:43:20.000     -371.168343    -201.616686    -1867.729627       1.559933       0.243706      -0.308941
 9 Apr 2025 21:15:00.000     1856.452793     294.174440     -309.840304       0.258575       0.161595       1.588527
 9 Apr 2025 21:46:40.000      291.539915     191.808431     1927.427051      -1.528643      -0.240542       0.281438
 9 Apr 2025 22:18:20.000    -1896.462933    -291.319226      444.531880      -0.314186      -0.165806      -1.523731
 9 Apr 2025 22:50:00.000     -446.281116    -212.573145    -1851.418521       1.546084       0.236641      -0.371670
 9 Apr 2025 23:21:40.000     1842.537613     286.019465     -386.830765       0.322434       0.171053       1.576391
 9 Apr 2025 23:53:20.000      365.918985     202.726562     1912.156474      -1.518322      -0.234219       0.342386
10 Apr 2025 00:25:00.000    -1879.637679    -283.011558      517.758650      -0.372959      -0.174243      -1.508995
10 Apr 2025 00:56:40.000     -520.515202    -223.192471    -1832.182963       1.529734       0.229288      -0.433557
10 Apr 2025 01:28:20.000     1825.556486     277.478090     -463.211669       0.385778       0.180240       1.561557
10 Apr 2025 02:00:00.000      439.737329     213.361761     1893.869593      -1.505656      -0.227594       0.402929
10 Apr 2025 02:31:40.000    -1859.978432    -274.369459      590.038293      -0.431040      -0.182432      -1.492075
10 Apr 2025 03:03:20.000     -593.746251    -233.463144    -1810.081616       1.510937       0.221655      -0.494493
10 Apr 2025 03:35:00.000     1805.540039     268.557210     -538.847624       0.448479       0.189152       1.544054
10 Apr 2025 04:06:40.000      512.873301     223.702083     1872.589954      -1.490654      -0.220666       0.462975
10 Apr 2025 04:38:20.000    -1837.535602    -265.399048      661.264025      -0.488356      -0.190366      -1.473007
10 Apr 2025 05:10:00.000     -665.854542    -243.375962    -1785.173928       1.489760       0.213752      -0.554374
10 Apr 2025 05:41:40.000     1782.527079     259.263590     -613.593442       0.510412       0.197780       1.523916
10 Apr 2025 06:13:20.000      585.202825     233.736729     1848.353080      -1.473325      -0.213436       0.522429
10 Apr 2025 06:45:00.000    -1812.362094    -256.104805      731.343215      -0.544838      -0.198040      -1.451826
10 Apr 2025 07:16:40.000     -736.728759    -252.924772    -1757.517366       1.466275       0.205588      -0.613105
10 Apr 2025 07:48:20.000     1756.564781     249.603894     -687.296607       0.571452       0.206109       1.501186
10 Apr 2025 08:20:00.000      656.601522     243.456007     1821.206650      -1.453679      -0.205904       0.581190
10 Apr 2025 08:51:40.000    -1784.511177    -246.488985      800.199108      -0.600419      -0.205451      -1.428566
10 Apr 2025 09:23:20.000     -806.269084    -262.106036    -1727.165068       1.440562       0.197170      -0.670605
10 Apr 2025 09:55:00.000     1727.708517     239.584682     -759.802177       0.631469       0.214123       1.475918
10 Apr 2025 10:26:40.000      726.946574     252.850637     1791.208887      -1.431730      -0.198068       0.639158
10 Apr 2025 10:58:20.000    -1754.034930    -236.551475      867.768501      -0.655038      -0.212596      -1.403254
10 Apr 2025 11:30:00.000     -874.387911    -270.917558    -1694.165124       1.412698       0.188501      -0.726810
10 Apr 2025 12:01:40.000     1696.020938     229.211900     -830.959107       0.690341       0.221812       1.448181
10 Apr 2025 12:33:20.000      796.118126     261.911006     1758.425514      -1.407493      -0.189927       0.696229
10 Apr 2025 13:05:00.000    -1720.983838    -226.290169      933.995938      -0.708639      -0.219472      -1.375918
10 Apr 2025 13:36:40.000     -941.008236    -279.357030    -1658.561942       1.382755       0.179585      -0.781666
10 Apr 2025 14:08:20.000     1661.569726     218.490124     -900.626593       0.747956       0.229170       1.418049
10 Apr 2025 14:40:00.000      864.000689     270.626922     1722.925812      -1.380992      -0.181478       0.752303
10 Apr 2025 15:11:40.000    -1685.407355    -215.701671      998.826923      -0.761165      -0.226077      -1.346582
10 Apr 2025 15:43:20.000    -1006.060863    -287.421062    -1620.398971       1.350798       0.170421      -0.835127
10 Apr 2025 16:15:00.000     1624.424503     207.422162     -968.679121       0.804222       0.236193       1.385597
10 Apr 2025 16:46:40.000      930.485091     278.987869     1684.778398      -1.352256      -0.172721       0.807282
10 Apr 2025 17:18:20.000    -1647.354557    -204.781987     1062.203314      -0.812558      -0.232407      -1.315269
10 Apr 2025 17:50:00.000    -1069.482153    -295.104721    -1579.720995       1.316884       0.161005      -0.887150
10 Apr 2025 18:21:40.000     1584.653437     196.009115    -1035.009594       0.859057       0.242877       1.350896
10 Apr 2025 18:53:20.000      995.470821     286.983245     1644.047291      -1.321319      -0.163654       0.861075
10 Apr 2025 19:25:00.000    -1606.873937    -193.527181     1124.062204      -0.862761      -0.238455      -1.282002
10 Apr 2025 19:56:40.000    -1131.212913    -302.401282    -1536.574677       1.281061       0.151335      -0.937693
10 Apr 2025 20:28:20.000     1542.319970     184.250878    -1099.529683       0.912395       0.249215       1.314011
10 Apr 2025 21:00:00.000     1058.867560     294.601954     1600.789070      -1.288219      -0.154277       0.913599
10 Apr 2025 21:31:40.000    -1564.012154    -181.934282     1184.337527      -0.911716      -0.244211      -1.246806
10 Apr 2025 22:03:20.000    -1191.197876    -309.301768    -1491.007279       1.243372       0.141410      -0.986713
10 Apr 2025 22:35:00.000     1497.480593     172.147478    -1162.166587       0.964178       0.255202       1.274998
10 Apr 2025 23:06:40.000     1120.594677     301.831251     1555.052070      -1.252994      -0.144588       0.964782
10 Apr 2025 23:38:20.000    -1518.812625    -170.002778     1242.962092      -0.959370      -0.249667      -1.209706
11 Apr 2025 00:10:00.000    -1249.384435    -315.794276    -1443.064763       1.203851       0.131229      -1.034169
11 Apr 2025 00:41:40.000     1450.184765     159.701278    -1222.856809       1.014354       0.260825       1.233906
11 Apr 2025 01:13:20.000     1180.577916     308.655380     1506.878185      -1.215679      -0.134592       1.014557
11 Apr 2025 01:45:00.000    -1471.315345    -157.736656     1299.868027      -1.005668      -0.254808      -1.170728
11 Apr 2025 02:16:40.000    -1305.719928    -321.863537    -1392.791188       1.162532       0.120799      -1.080018
11 Apr 2025 02:48:20.000     1400.477210     146.919444    -1281.538697       1.062873       0.266072       1.190783
11 Apr 2025 03:20:00.000     1238.744061     315.054899     1456.306934      -1.176311      -0.124298       1.062860
11 Apr 2025 03:51:40.000    -1421.558969    -145.146380     1354.984771      -1.050555      -0.259619      -1.129899
11 Apr 2025 04:23:20.000    -1360.147590    -327.491207    -1340.230750       1.119448       0.110130      -1.124213
11 Apr 2025 04:55:00.000     1348.402274     133.815826    -1338.145802       1.109680       0.270928       1.145676
